CODGEO;LIBGEO;SNHM14;SNHMC14;SNHMP14;SNHME14;SNHMO14;SNHMF14;SNHMFC14;SNHMFP14;SNHMFE14;SNHMFO14;SNHMH14;SNHMHC14;SNHMHP14;SNHMHE14;SNHMHO14;SNHM1814;SNHM2614;SNHM5014;SNHMF1814;SNHMF2614;SNHMF5014;SNHMH1814;SNHMH2614;SNHMH5014;NOM_DEPT;Geo Shape;geo_point_2d
95277;Gonesse;12.5961158791;22.5960292661;14.3414014839;10.598684129;11.0764531332;12.0388470569;21.2618784077;13.6277381762;10.6367556067;9.65962790342;12.9391243536;23.3307328374;14.880914865;10.5439162552;11.3430193461;9.63926182484;12.4667444968;14.7269247955;9.51150693224;12.0753357471;13.7430797912;9.7464999773;12.6936473121;15.3238483968;VAL-D'OISE;"{""type"": ""Polygon"", ""coordinates"": [[[2.4857556239, 48.9993334315], [2.4839914104, 48.9965670432], [2.4839918569, 48.9965220839], [2.4915786731, 48.9901447839], [2.4959175365, 48.9885444783], [2.498283177, 48.9846769083], [2.5000551163, 48.9800019896], [2.500054114, 48.979822138], [2.5018765918, 48.9785348177], [2.5004037139, 48.9777040909], [2.5003026164, 48.9755733711], [2.5005212404, 48.9752829277], [2.4958534513, 48.9750098138], [2.4980848903, 48.9739436789], [2.4960054328, 48.9727191832], [2.4958010902, 48.9729440344], [2.4930751549, 48.9744306828], [2.4927341392, 48.9745209638], [2.4882881245, 48.9711568922], [2.4797993453, 48.9686600357], [2.4746814946, 48.9674435258], [2.4673269472, 48.9643383446], [2.4661947504, 48.9632739903], [2.4631987615, 48.9599297759], [2.4600643281, 48.9560156197], [2.4594885661, 48.9550490183], [2.4592832649, 48.9550948542], [2.4568288043, 48.9556808693], [2.4560099122, 48.9557715792], [2.4561476965, 48.9561759721], [2.4520517759, 48.9625924128], [2.446401271, 48.967652638], [2.4426564912, 48.9724633647], [2.4367301469, 48.9779597463], [2.4325689598, 48.9797152403], [2.4322965995, 48.9797607123], [2.4316081255, 48.9812537902], [2.4306291097, 48.9828255161], [2.4228561828, 48.9928301441], [2.4205943525, 48.9962866771], [2.4165339707, 48.9984997879], [2.4165797179, 48.9996591141], [2.4197798712, 49.003261637], [2.4239492264, 49.0089908725], [2.4247076013, 49.0130877423], [2.4247760666, 49.0134477561], [2.425118701, 49.0139862282], [2.4253923637, 49.0142105435], [2.4279215066, 49.0156919365], [2.429924498, 49.0157985799], [2.4364592718, 49.0147863486], [2.442478927, 49.0125799133], [2.4427532997, 49.0124894676], [2.4432328053, 49.0126463573], [2.4432308731, 49.0124440253], [2.4446863166, 49.0063459893], [2.4502471323, 49.0038465809], [2.4548883434, 49.0024496798], [2.4573463693, 49.0019977202], [2.4612952986, 48.9997144016], [2.4643818857, 48.9973983285], [2.4670045646, 48.9944524523], [2.4729103259, 48.9942213604], [2.4798089512, 48.9949996209], [2.4831904498, 48.998916863], [2.4834987604, 48.9992473055], [2.4837056696, 48.9994676059], [2.4842420762, 48.9996749349], [2.4849226895, 48.9995357811], [2.4854870222, 48.9994078148], [2.4857556239, 48.9993334315]]]}";48.9862889229, 2.45676363518
95039;Auvers-sur-Oise;18.3199086337;27.7393143689;16.4827408252;12.6003802977;13.2580046291;15.6790369431;22.6023156023;15.5152459438;12.3354001022;12.4114828964;20.3184087886;30.4003070334;17.3270300379;13.2002598809;13.3750744281;10.2121633996;17.276811441;22.7335812341;10.1339526978;15.2503635589;18.0042177772;10.2632638048;18.8359494649;26.3509414453;VAL-D'OISE;"{""type"": ""Polygon"", ""coordinates"": [[[2.130326527, 49.0859534157], [2.1308065537, 49.0858193125], [2.1421521416, 49.0919801528], [2.1449983529, 49.0989708085], [2.1493608146, 49.1036594298], [2.1498374821, 49.1041546432], [2.1503860923, 49.1040209483], [2.1536690487, 49.1045871917], [2.1573089488, 49.1043457011], [2.1597068065, 49.1036755193], [2.1612143238, 49.1031834113], [2.1617625049, 49.1027349544], [2.167046194, 49.0981059011], [2.1704781719, 49.0946516437], [2.1720050908, 49.0924070489], [2.1726925081, 49.0912851187], [2.1735221122, 49.0884557305], [2.1735921321, 49.0881855603], [2.173249994, 49.0880060704], [2.1715410938, 49.087598669], [2.1715411611, 49.0875087518], [2.1718177165, 49.0867364667], [2.1755232417, 49.0830573256], [2.1786789244, 49.0800963478], [2.1805295929, 49.0787961736], [2.1861614568, 49.0776214412], [2.1911522755, 49.0759340944], [2.1912885125, 49.0757992345], [2.1931404294, 49.073860451], [2.1915017501, 49.0730950219], [2.1906143134, 49.0727797286], [2.1890419978, 49.0722386092], [2.1889065558, 49.0721477765], [2.1879493063, 49.0719228098], [2.1743418625, 49.0673215511], [2.1716793625, 49.0656559045], [2.1699059953, 49.0646203829], [2.1689497734, 49.0642594901], [2.1681978916, 49.0642129247], [2.1592248739, 49.0647394496], [2.158061648, 49.0648275191], [2.153272636, 49.065719143], [2.1502744322, 49.0665495189], [2.1483456743, 49.0668343981], [2.1452130218, 49.0670117773], [2.1426938779, 49.0669138031], [2.1419967139, 49.0667847381], [2.1415710916, 49.0664552897], [2.1400595643, 49.0664166073], [2.1391702193, 49.0664066429], [2.1287031096, 49.0645912522], [2.1270053033, 49.063997146], [2.1258977791, 49.0649188689], [2.1251696691, 49.0654117275], [2.124864287, 49.0655057184], [2.1239818697, 49.0651674835], [2.1217305531, 49.0641295566], [2.1215253002, 49.0641289554], [2.1203825874, 49.0646987828], [2.1202899194, 49.0651602942], [2.1246689592, 49.0727032717], [2.1288838139, 49.0790947742], [2.1298502131, 49.0854581161], [2.130326527, 49.0859534157]]]}";49.0806148269, 2.15457286238
95199;Domont;15.5365443555;24.4252406503;15.7090029804;11.8536585627;11.8345029196;14.1257992353;21.4447005802;14.8284240346;11.7608292298;9.94892413595;16.6530030345;26.1442554263;16.3964036235;12.0493027296;12.1604396431;10.0662531384;15.246511073;18.3030327383;9.88507837441;14.0747961951;16.0624562306;10.2382894374;16.1788248126;19.9367110985;VAL-D'OISE;"{""type"": ""Polygon"", ""coordinates"": [[[2.3404868383, 49.0384340572], [2.3405544373, 49.0378499481], [2.3415791723, 49.0355590093], [2.3431661392, 49.0340048843], [2.344757625, 49.0337105467], [2.3467425097, 49.0333427955], [2.3488366078, 49.032224768], [2.3512269479, 49.0309212694], [2.3517735294, 49.0305168809], [2.3525936715, 49.029887365], [2.3532770993, 49.0290341037], [2.3546419005, 49.0266072902], [2.3531387615, 49.0259787473], [2.3502013834, 49.0251248226], [2.3433550199, 49.0233961575], [2.3410313425, 49.0230138499], [2.3383675198, 49.0226098404], [2.3353608543, 49.0226094197], [2.3321479607, 49.0220592556], [2.3288705536, 49.021216399], [2.3234508843, 49.0193174068], [2.3224563401, 49.0175808011], [2.3212077949, 49.014781666], [2.3224383803, 49.0117267617], [2.3225746979, 49.011232058], [2.321853646, 49.0106533813], [2.320170362, 49.0106942162], [2.3171447084, 49.011254345], [2.3156064365, 49.0135673832], [2.3154022907, 49.0140167303], [2.3148557806, 49.0145108829], [2.3128734588, 49.0148250713], [2.3127375194, 49.0159033605], [2.3058877333, 49.0238193462], [2.305682202, 49.0239539395], [2.3038370814, 49.0239981075], [2.3013789193, 49.0237725135], [2.3008994593, 49.0240421854], [2.297208418, 49.0261077175], [2.2963200717, 49.0263767752], [2.2955679831, 49.026781508], [2.2955687405, 49.0268264731], [2.2954981318, 49.0296118223], [2.2944038121, 49.0302402407], [2.2954965266, 49.0315442183], [2.2994574905, 49.0351489392], [2.3018483228, 49.0360476811], [2.3048544041, 49.0371720406], [2.3066653022, 49.0377795804], [2.3116323182, 49.0384321995], [2.3148101143, 49.0389044685], [2.3176459138, 49.0406344912], [2.3216772384, 49.0437352842], [2.3218827986, 49.0439153852], [2.3245472271, 49.0450831679], [2.3246838075, 49.0449940163], [2.326325444, 49.0447694436], [2.3283885788, 49.0446344281], [2.3292769876, 49.0452184743], [2.3336427034, 49.0456896725], [2.33731189, 49.0454375153], [2.3381926357, 49.0437347994], [2.3400663028, 49.0389155169], [2.3404868383, 49.0384340572]]]}";49.0300885247, 2.32344604321
95428;Montmorency;19.6055918695;29.9761480542;16.9844186152;12.5293655725;13.0605340545;17.0019847272;25.5487534294;15.8118563724;12.3074769459;11.3662315251;21.6329505341;32.6279862088;18.1227942186;12.9419622381;13.3381316622;10.2361101415;18.7585598828;25.0601208895;10.0825614176;16.9353996802;19.9180892023;10.3782058723;20.1927880601;28.7296887998;VAL-D'OISE;"{""type"": ""Polygon"", ""coordinates"": [[[2.3351570198, 48.9809666481], [2.3343390311, 48.9808317207], [2.3329738114, 48.9818205061], [2.3315399608, 48.9824051302], [2.3259957199, 48.9830422511], [2.325450007, 48.9830868441], [2.3226650208, 48.982291503], [2.3168499657, 48.9796174274], [2.3166449008, 48.9792124949], [2.3166460064, 48.9780893334], [2.3171926805, 48.9758883726], [2.3171932199, 48.9744954274], [2.3167839673, 48.9714392154], [2.3166483693, 48.9712594903], [2.3139090954, 48.9695424504], [2.3108464872, 48.9719322127], [2.3100259978, 48.9732359179], [2.3076357068, 48.9766051511], [2.307021453, 48.9775934833], [2.3070204213, 48.9777733284], [2.3078396461, 48.979345459], [2.311725303, 48.9882973661], [2.3155628283, 48.997477196], [2.3161552052, 48.9986756594], [2.3162273056, 48.9994278319], [2.3158176522, 49.0004389356], [2.3155444546, 49.0008429328], [2.3132892014, 49.0017859356], [2.3121976998, 49.00205575], [2.3110353685, 49.0021003393], [2.3106265309, 49.0020107658], [2.3108982316, 49.0032685559], [2.3128054009, 49.0142860469], [2.3128734588, 49.0148250713], [2.3148557806, 49.0145108829], [2.3154022907, 49.0140167303], [2.3156064365, 49.0135673832], [2.3171447084, 49.011254345], [2.320170362, 49.0106942162], [2.321853646, 49.0106533813], [2.322308334, 49.0100642585], [2.3218244514, 49.0088062047], [2.3235333648, 49.004483362], [2.3246596935, 49.0040571749], [2.3274401464, 49.0028669189], [2.3292832249, 49.0019681096], [2.331896912, 48.9999126534], [2.3326987889, 48.9982391429], [2.3330409476, 48.9952196098], [2.3359760793, 48.9934221239], [2.3368662961, 48.992945954], [2.3374782846, 48.9927479049], [2.3366587996, 48.9906814187], [2.3355407447, 48.9880332572], [2.3350117479, 48.9832445396], [2.3351570198, 48.9809666481]]]}";48.9919061028, 2.32087713345
95183;Courdimanche;17.2659688175;25.8166453875;15.8106876408;12.2980250648;12.6856435294;15.0924139023;22.2375639693;14.8548289236;12.11880347;11.4900985726;18.891833917;27.4650186251;16.7926325091;12.6510783234;12.8892130779;10.1766661511;16.9648456686;20.8892671493;9.93146924559;14.9605517187;17.869707958;10.3827688777;18.5176892071;22.8530956355;VAL-D'OISE;"{""type"": ""Polygon"", ""coordinates"": [[[1.9915276071, 49.02374679], [1.9915103975, 49.0261818248], [1.9916423782, 49.026990462], [1.9918454742, 49.0273060064], [1.9921844613, 49.027665855], [1.9844729869, 49.0342490346], [1.9836503972, 49.0345604089], [1.9837859816, 49.0348304311], [1.9840549075, 49.035415418], [1.9842534107, 49.0363145442], [1.9860473515, 49.0438329763], [1.990460273, 49.053536909], [1.9915799924, 49.0547755588], [1.992255051, 49.0559457229], [1.9927963134, 49.0568908528], [1.9934690514, 49.058465639], [1.9942086328, 49.0602648848], [1.9943435906, 49.0607147266], [1.9953709142, 49.0604481587], [2.0016716805, 49.0586239993], [2.0037417772, 49.0577761295], [2.0052494373, 49.0572859557], [2.0106023577, 49.0561233988], [2.0100122267, 49.0555718089], [2.0064284628, 49.0548066574], [2.005242759, 49.0544938062], [2.0044645904, 49.0542625536], [2.0032394916, 49.0537937895], [1.9999717142, 49.0517649493], [2.0047373553, 49.0502416657], [2.0083317285, 49.048285891], [2.0086947072, 49.0469013722], [2.0081959213, 49.0460861467], [2.0104340531, 49.0438547231], [2.0132647097, 49.0418160642], [2.0160517131, 49.0401924266], [2.0158320937, 49.0398722971], [2.0149464568, 49.0393308892], [2.0116368313, 49.0332023464], [2.0118464228, 49.0323938522], [2.0126964748, 49.0276789012], [2.0126986991, 49.0272742576], [2.0125622989, 49.0271841103], [2.0109926985, 49.0269553721], [2.0096940226, 49.026861937], [2.0096253126, 49.0269512952], [2.009555397, 49.0271755309], [2.0093495782, 49.0273554813], [2.0089253446, 49.0274437038], [2.0046868367, 49.0278366868], [1.9991564695, 49.0272817407], [1.9922778877, 49.0238385189], [1.9915276071, 49.02374679]]]}";49.04102569, 1.99890479971
95313;L'Isle-Adam;19.0232810419;31.4365327396;16.5613583035;12.3473834996;11.9000739519;15.5877755579;25.3020569771;15.4854603192;11.9641421606;9.50529185951;21.6114143794;34.125997945;17.646490563;13.180152522;12.3248064835;10.4741251902;18.1600574052;24.3672955142;10.1239249504;15.2440934424;18.7509905802;10.7879718583;20.3445411068;28.39364065;VAL-D'OISE;"{""type"": ""Polygon"", ""coordinates"": [[[2.236020304, 49.0874457528], [2.2347189901, 49.0887026055], [2.2344451795, 49.0887026606], [2.2318676193, 49.0879390108], [2.223282916, 49.087267023], [2.2113146658, 49.0864787563], [2.2091941262, 49.0865664322], [2.206046836, 49.0868325236], [2.2070686779, 49.0885863579], [2.2082261131, 49.0910586098], [2.2089715468, 49.0936198488], [2.2090399967, 49.0937102158], [2.2094466202, 49.0950589405], [2.2096504896, 49.0960565548], [2.2095779162, 49.0975837559], [2.2090226273, 49.1007730257], [2.2088117018, 49.1028397035], [2.2088614056, 49.1102616533], [2.2091983037, 49.1124182333], [2.2115480416, 49.117412236], [2.2162922405, 49.1229927411], [2.217452748, 49.1241619826], [2.2179987614, 49.1246564621], [2.2268623937, 49.1286231866], [2.2348411585, 49.13034208], [2.2350466748, 49.1303424876], [2.23552733, 49.1298033665], [2.2362812345, 49.1291302091], [2.2469021091, 49.1282054133], [2.2538744674, 49.125352749], [2.2615885858, 49.1242287715], [2.2623499475, 49.1241570157], [2.2617829848, 49.1229882608], [2.2567892555, 49.1133583055], [2.2581690195, 49.106529715], [2.2605863392, 49.1009518793], [2.260449228, 49.1007721045], [2.2603814071, 49.1007267297], [2.250940405, 49.0910068233], [2.2508724519, 49.0907825081], [2.2507368402, 49.0906926458], [2.2509462028, 49.0879514967], [2.2497196465, 49.0853902122], [2.243783249, 49.0864634891], [2.239715779, 49.0872246066], [2.2373201448, 49.0874018544], [2.236020304, 49.0874457528]]]}";49.1072812868, 2.23390970646
95056;Belloy-en-France;15.9372526998;24.5748907967;15.8859463266;12.2092112959;13.2701021226;14.018697422;20.3235251168;15.1580878401;11.8063098613;13.7144493836;17.3074954586;26.1667760244;16.4503100413;13.1505576541;13.190386734;9.93090453454;15.8512473365;18.7701928963;9.49496246543;14.3870328356;15.000803825;10.3341312332;16.9049325522;21.1127972232;VAL-D'OISE;"{""type"": ""Polygon"", ""coordinates"": [[[2.3704001733, 49.0726933983], [2.3690332144, 49.0730081316], [2.368964516, 49.0731426461], [2.3668816637, 49.077276847], [2.3624826935, 49.0797173033], [2.3570209854, 49.0801773563], [2.350078282, 49.0805149694], [2.3493949219, 49.0806497437], [2.349394968, 49.0809734425], [2.3456572783, 49.0867869065], [2.3475267567, 49.0916183392], [2.3559674827, 49.0997615853], [2.361649492, 49.1068231713], [2.3614454079, 49.1070477717], [2.3625535883, 49.1073620548], [2.3673447175, 49.1086641279], [2.3763510014, 49.1089979897], [2.3858356779, 49.1094217354], [2.3916535422, 49.1103621248], [2.3915167936, 49.1102274623], [2.3905585164, 49.1093747276], [2.3895270363, 49.104971823], [2.392053921, 49.0999296592], [2.3935570813, 49.0980868136], [2.3935562379, 49.0980418522], [2.3918443262, 49.096785194], [2.3904075067, 49.0956620789], [2.3895852874, 49.0946742414], [2.3889676319, 49.0936415804], [2.3880071307, 49.0908025772], [2.3879382879, 49.0904875241], [2.391622781, 49.0892932703], [2.3963488538, 49.0865755778], [2.3964169862, 49.0864851054], [2.3951854006, 49.0858567012], [2.3861155596, 49.0811611876], [2.3753948075, 49.0748037272], [2.3709473351, 49.0726036491], [2.3704001733, 49.0726933983]]]}";49.0923438192, 2.37151687298
95060;Bessancourt;16.5601438924;26.7323816924;15.9075515238;12.1646743387;12.0575372563;15.2196424409;25.7855167459;15.3991135974;11.9496015939;10.3838234589;17.4651490065;27.1574029562;16.2501821149;12.6301650738;12.3304723378;9.94418518125;16.1312798521;19.9024415028;9.71598470338;14.5412577887;18.6376902597;10.0951851018;17.1907952863;20.7888633727;VAL-D'OISE;"{""type"": ""Polygon"", ""coordinates"": [[[2.2238685212, 49.0453002957], [2.2250317673, 49.0448069483], [2.2267414609, 49.0443593714], [2.2284581786, 49.040676463], [2.2254620565, 49.0355883184], [2.2225266884, 49.0337880046], [2.2168611163, 49.0311317682], [2.2164515375, 49.0309960118], [2.2147291576, 49.0310396132], [2.2092632209, 49.0313031848], [2.2059825341, 49.0314793654], [2.2009246824, 49.0318783403], [2.1978504905, 49.0317850074], [2.1924401762, 49.0308351354], [2.1916895081, 49.030564814], [2.1868448051, 49.0282669584], [2.1853451934, 49.0272766373], [2.1832998533, 49.0256027692], [2.1831631663, 49.0254255907], [2.1807002998, 49.0269114201], [2.1787164356, 49.0276721015], [2.1749400221, 49.0291047577], [2.1687142137, 49.0313881153], [2.1683044671, 49.0316118827], [2.1685072869, 49.0319271166], [2.1688461603, 49.0331407171], [2.1734081469, 49.0383139481], [2.1738851592, 49.0387641416], [2.1740896114, 49.0388087102], [2.177499736, 49.0412042453], [2.1862512624, 49.0446745717], [2.1993875947, 49.0446459515], [2.2026997174, 49.045863031], [2.2108523702, 49.046504051], [2.2161278293, 49.0468209439], [2.2205857727, 49.0461962299], [2.2222948903, 49.0457927737], [2.2238685212, 49.0453002957]]]}";49.0375068483, 2.19893002443
95058;Bernes-sur-Oise;13.5506201516;22.653129437;15.2694658477;10.6417461103;11.2208697756;12.9752998733;20.4389807478;13.7404501402;11.1153827794;11.0951675502;13.8957812169;23.8246017397;16.3626546576;10.0104105995;11.2461528611;9.57587044022;13.5711146306;15.0727782175;9.55347935305;12.9917765238;14.3320087332;9.58840361632;13.9342409367;15.4656875809;VAL-D'OISE;"{""type"": ""Polygon"", ""coordinates"": [[[2.3011998615, 49.1838870475], [2.3044910356, 49.1839285726], [2.3068757682, 49.1841634909], [2.3085258859, 49.1853858257], [2.3099713889, 49.1851918231], [2.3105873097, 49.1848770776], [2.3105885072, 49.1847871771], [2.31174597, 49.1776811972], [2.3135913265, 49.1686199688], [2.3138356196, 49.1572217563], [2.3131858158, 49.1541224499], [2.3126044495, 49.1519657815], [2.3119210455, 49.1501681643], [2.3101254055, 49.1504824635], [2.3079348254, 49.1507063538], [2.3024545911, 49.1509300676], [2.2946325874, 49.1511964764], [2.2941534598, 49.1511514099], [2.2933317329, 49.1520052345], [2.2916856099, 49.1538018609], [2.2895952796, 49.1562944441], [2.286680689, 49.1596937919], [2.2864061602, 49.1599178389], [2.2862682228, 49.1602775598], [2.2866519791, 49.1663559233], [2.288806484, 49.1707103774], [2.2911908983, 49.1715201288], [2.2957119062, 49.1732288453], [2.2994229534, 49.1758353583], [2.2997655391, 49.1772731855], [2.2998316788, 49.1802917832], [2.3000354715, 49.1815498795], [2.3004456066, 49.1827633195], [2.3011311315, 49.1837967412], [2.3011998615, 49.1838870475]]]}";49.1654317809, 2.3019823669
95323;Jouy-le-Moutier;15.5449481009;24.0707607354;15.4011721655;11.7490467829;11.8168413256;14.026810412;21.1980725691;14.7113905599;11.6480844807;9.64926557601;16.6500554608;25.5108939907;15.9518440671;11.9426707471;12.2593410796;9.72838794032;15.4269822996;17.8378918634;9.36957425972;14.161797097;15.4876003694;10.0481340377;16.3412433504;19.4643195888;VAL-D'OISE;"{""type"": ""Polygon"", ""coordinates"": [[[2.0076268511, 49.0082365264], [2.0100762707, 49.009681189], [2.0141493732, 49.0137452045], [2.013741498, 49.0155700485], [2.0115870103, 49.0175729611], [2.0110078825, 49.019265988], [2.0108364475, 49.0206575221], [2.0210728038, 49.0210516682], [2.0351158561, 49.0234350599], [2.0370382682, 49.024399201], [2.0405984607, 49.0256839502], [2.0407354767, 49.0255951203], [2.0414915136, 49.0247882393], [2.0523470031, 49.0161876647], [2.0633297709, 49.0089701187], [2.0644261289, 49.0082089049], [2.0640179239, 49.0080285685], [2.0604049943, 49.0066721336], [2.0498584569, 49.0032006837], [2.0414339289, 49.0013153746], [2.0247730276, 48.9987567053], [2.0236178467, 48.9979001976], [2.0234120116, 48.9979443856], [2.0144337197, 49.0010660965], [2.00762771, 49.0081915703], [2.0076268511, 49.0082365264]]]}";49.0110945823, 2.03330227191
94003;Arcueil;16.2800312245;24.2599101064;15.5531205429;11.317313274;11.6366512652;15.0619118747;22.2085291347;15.0300031978;11.3246028076;10.1472114512;17.236411633;25.5698872133;16.041890754;11.3056025487;11.9550737395;10.6430910446;16.3819312714;18.5014056009;10.3126379222;15.3210323842;16.5047860107;10.9375005705;17.1930692129;20.1159612918;VAL-DE-MARNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.343845689, 48.7976619286], [2.3433525197, 48.7979056555], [2.3418125983, 48.7985672374], [2.3410355048, 48.7988687511], [2.3346131041, 48.7986991596], [2.3303634239, 48.7996009078], [2.3254285516, 48.8010463737], [2.3239420483, 48.8015533304], [2.3259523316, 48.8066606601], [2.3263573965, 48.8082962413], [2.3252487503, 48.8084204008], [2.325004377, 48.8081537004], [2.3247595426, 48.8076072856], [2.324345341, 48.8066812682], [2.3214533379, 48.8059408749], [2.3183355349, 48.8060229694], [2.3178605003, 48.8084045535], [2.3179930383, 48.8085779931], [2.3188726915, 48.8097243373], [2.3190467534, 48.8099510763], [2.3217898452, 48.8096959526], [2.3255135677, 48.8095281473], [2.3287667513, 48.8134372169], [2.3290632573, 48.8137833468], [2.3305485349, 48.8135011704], [2.3327803739, 48.813088236], [2.3343582325, 48.8130178851], [2.3411905328, 48.8109556581], [2.3425118982, 48.806597291], [2.3436877653, 48.8059939645], [2.344862029, 48.805407706], [2.3446193039, 48.8051113746], [2.344386259, 48.8048034035], [2.3440731186, 48.8042602506], [2.3437218121, 48.8031799485], [2.3462990537, 48.802322557], [2.3474835228, 48.8016733695], [2.347783908, 48.8014960292], [2.3473089723, 48.8009340124], [2.3476966758, 48.7989997271], [2.3476750616, 48.7986596368], [2.3458161188, 48.7972967809], [2.3446033797, 48.7972766459], [2.343845689, 48.7976619286]]]}";48.8053725236, 2.33400842576
93077;Villemomble;15.5338250668;25.5851337464;15.4886328878;11.4808077451;11.4335158899;14.6106406465;23.3709991536;14.9450741193;11.4137916806;9.8774791076;16.1748535095;26.8985321469;15.9836633908;11.5848207172;11.6807787938;9.95423634561;15.5022804396;17.9170088265;9.71222016829;14.7265356609;16.5748495219;10.1469281804;16.0505414003;18.7526735245;SEINE-SAINT-DENIS;"{""type"": ""Polygon"", ""coordinates"": [[[2.529846599, 48.8742881231], [2.5297363424, 48.8738155456], [2.5264337291, 48.8752261532], [2.5255093531, 48.8755246649], [2.5248353958, 48.8755723536], [2.5224659252, 48.8752607527], [2.5204326157, 48.8745727364], [2.5196839865, 48.8744393331], [2.5189341235, 48.8744399192], [2.5145752421, 48.874896266], [2.5128060528, 48.8755725641], [2.5123662758, 48.8760905818], [2.5118561232, 48.8766973436], [2.5105649862, 48.8774187236], [2.5093400208, 48.8779146311], [2.5091354998, 48.877914692], [2.5090674124, 48.8780502102], [2.5082518081, 48.8783652223], [2.5057325643, 48.8791777259], [2.5054602843, 48.8791334341], [2.5037719373, 48.8774510127], [2.5008082479, 48.8771176331], [2.5005351204, 48.8771632587], [2.4991054795, 48.8775242088], [2.4976081975, 48.8781105877], [2.4970652174, 48.8784257683], [2.4946216421, 48.8815388172], [2.4950270166, 48.8838886471], [2.4954154422, 48.884754528], [2.4954451232, 48.8852097071], [2.4940201126, 48.88562907], [2.4908206841, 48.8863520463], [2.4868020095, 48.8870309593], [2.4872146903, 48.8884689326], [2.4902852778, 48.8893633701], [2.4946458011, 48.8894475023], [2.4974472863, 48.8919602776], [2.4997757931, 48.8956059319], [2.4998440551, 48.8957411131], [2.5001163485, 48.8956505207], [2.5074316321, 48.8983364813], [2.5076358963, 48.8985162828], [2.5077720347, 48.8981112561], [2.5078365466, 48.8973471122], [2.5077675625, 48.89685311], [2.5076294461, 48.8963138581], [2.5074919335, 48.8959994348], [2.5069407792, 48.8942839871], [2.5074811891, 48.8926656572], [2.5090461284, 48.8921684704], [2.5100662363, 48.8914487042], [2.5111538953, 48.8905034778], [2.5113578481, 48.8902785833], [2.5114931905, 48.890098374], [2.5125115663, 48.8889729894], [2.5155732057, 48.8878001217], [2.5158463674, 48.8877553616], [2.5162558266, 48.888159009], [2.5166837109, 48.8887821614], [2.5180374316, 48.8908974004], [2.5181957754, 48.8911768236], [2.5204280487, 48.888839484], [2.5268019768, 48.8813645651], [2.5295780738, 48.8751872896], [2.529846599, 48.8742881231]]]}";48.8843794006, 2.50918143824
94056;Périgny;18.3349294824;27.1162797021;17.1546732947;12.9558091647;13.4427004721;16.2347165643;23.017220657;15.9873737958;12.7654860697;11.2507360623;19.9206363962;29.655696689;18.0444780226;13.4324077335;13.6451015987;10.994956409;17.4663991251;23.181211357;10.3165457357;16.3110932854;18.0125307967;11.5123371675;18.382113534;26.5462343318;VAL-DE-MARNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.5743424248, 48.7009994051], [2.5752212918, 48.7003684208], [2.5760519288, 48.6962995272], [2.5717234428, 48.6926007684], [2.5716535035, 48.6920167656], [2.570497794, 48.6917940396], [2.5589336057, 48.6893439657], [2.5549116746, 48.6884610381], [2.5538613239, 48.6883266907], [2.5501530705, 48.6882677875], [2.5490013276, 48.6890225883], [2.5497706471, 48.689450943], [2.5485595778, 48.6921951329], [2.5468214451, 48.6936582663], [2.5438901669, 48.6960684477], [2.5434850212, 48.6965634009], [2.5442387943, 48.6983148359], [2.5443069214, 48.6984491158], [2.5444790371, 48.6986566491], [2.5447056844, 48.6988437026], [2.5452929169, 48.6991292725], [2.5458788751, 48.6994058398], [2.5572396186, 48.7005584804], [2.5667611116, 48.7062815951], [2.5675055209, 48.7068122748], [2.5681000522, 48.7070626774], [2.5688027049, 48.7072217237], [2.5690043352, 48.7069966898], [2.5705576421, 48.705016299], [2.5731243297, 48.7019008049], [2.5743424248, 48.7009994051]]]}";48.6966087342, 2.5608956596
